promotion	120	"英[prəˈməʊʃn]
美[prəˈmoʊʃn]
提升;提拔;晋升;晋级，升级;促销活动;广告宣传"
implicit	120	"英[ɪmˈplɪsɪt]
美[ɪmˈplɪsɪt]
含蓄的;不直接言明的;成为一部分的;内含的;完全的;无疑问的"
globe	120	"英[ɡləʊb]
美[ɡloʊb]
地球仪;地球，世界;球体;球状物;成球状"
link	120	"英[lɪŋk]
美[lɪŋk]
联系;连接;关系;纽带;交通路线;通讯手段;把连接起来;相关联;说明有联系"
picked	120	"英[pɪkt]
美[pɪkt]
选择;挑选;采;摘;摘掉，剔除，掐去;pick的过去分词和过去式"
entrance	120	"英[ˈentrəns , ɪnˈtrɑːns]
美[ˈentrəns , ɪnˈtræns]
大门;入口;通道;进入;出场;登场;进入权;进入机会;使狂喜;使入迷"
showed	120	"英[ʃəʊd]
美[ʃoʊd]
表明;证明;给…看;出示;展示;教，解说;演示;show的过去分词和过去式"
boring	120	"英[ˈbɔːrɪŋ]
美[ˈbɔːrɪŋ]
没趣的;令人厌倦的;使厌烦;钻，凿，挖;盯着看;bore的现在分词;钻孔;钻屑"
poisonous	120	"英[ˈpɔɪzənəs]
美[ˈpɔɪzənəs]
引起中毒的;有毒的;分泌毒素的;能毒伤人的;极端讨厌的;恶毒的;邪恶的"
editors	120	"英[ˈɛdɪtəz]
美[ˈɛdɪtərz]
主编，编辑;编辑，校订者，审校者;剪辑员，剪接师;editor的复数"
oceans	120	"英[ˈəʊʃənz]
美[ˈoʊʃənz]
大海;海洋;洋;ocean的复数"
member	120	"英[ˈmembə(r)]
美[ˈmembər]
成员;分子;会员;身体部位"
contends	120	"英[kənˈtendz]
美[kənˈtendz]
声称，主张，认为;竞争;争夺;contend的第三人称单数"
unpredictable	120	"英[ˌʌnprɪˈdɪktəbl]
美[ˌʌnprɪˈdɪktəbl]
无法预言的;不可预测的;难以预料的;善变的，难以捉摸的"
alcohol	120	"英[ˈælkəhɒl]
美[ˈælkəhɔːl]
含酒精饮料;酒;酒精;乙醇"
universally	120	"英[ˌjuːnɪˈvɜːsəli]
美[ˌjuːnɪˈvɜːrsəli]
全体地;一致地;共同地;到处;随时随地;在各种情况下"
consistently	120	"英[kənˈsɪstəntli]
美[kənˈsɪstəntli]
一贯地；始终如一地"
council	120	"英[ˈkaʊnsl]
美[ˈkaʊnsl]
政务委员会，地方议会;市政服务机构;委员会"
emergence	120	"英[iˈmɜːdʒəns]
美[iˈmɜːrdʒəns]
出现;兴起"
advised	120	"英[ədˈvaɪzd]
美[ədˈvaɪzd]
劝告;忠告;建议;出主意;提出建议;提供咨询;通知;正式告知;advise的过去分词和过去式"
bankers	120	"英[ˈbæŋkəz]
美[ˈbæŋkərz]
银行老板;银行家;庄家;banker的复数"
storage	120	"英[ˈstɔːrɪdʒ]
美[ˈstɔːrɪdʒ]
贮存，贮藏;存储;付费托管"
co	120	"英[ˌsiː ˈəʊ]
美[ˌsiː ˈoʊ]
指挥官;指挥长"
output	120	"英[ˈaʊtpʊt]
美[ˈaʊtpʊt]
产量;输出;输出功率;输出量"
promising	120	"英[ˈprɒmɪsɪŋ]
美[ˈprɑːmɪsɪŋ]
有希望的;有前途的;有出息的;许诺;承诺;答应;保证;使很可能;预示;promise的现在分词"
techniques	120	"英[tɛkˈniːks]
美[tɛkˈniks]
技巧;技艺;工艺;技术;技能;technique的复数"
oriented	120	"英[ˈɔːrientɪd]
美[ˈɔːrientɪd]
朝向;面对;确定方向;使适应;确定方位;认识方向;熟悉;适应;orient的过去分词和过去式"
permanent	120	"英[ˈpɜːmənənt]
美[ˈpɜːrmənənt]
永久的;永恒的;长久的;烫发（等于permanent wave）"
glance	120	"英[ɡlɑːns]
美[ɡlæns]
瞥一眼;匆匆一看;扫视;浏览;粗略地看;一瞥"
yield	120	"英[jiːld]
美[jiːld]
出产;产生;提供;屈服;让步;放弃;缴出;产量;产出;利润"
genius	120	"英[ˈdʒiːniəs]
美[ˈdʒiːniəs]
天才;天资;天赋;天才人物;才能，本领"
version	120	"英[ˈvɜːʃn]
美[ˈvɜːrʒn]
变体;变种;型式;说法，描述;版本，改编形式，改写本"
borrow	120	"英[ˈbɒrəʊ]
美[ˈbɔːroʊ]
借;借用;借入;借贷;引用，借用"
informed	120	"英[ɪnˈfɔːmd]
美[ɪnˈfɔːrmd]
有学问的;有见识的;知会;通知;通告;了解;熟悉;对…有影响;inform的过去分词和过去式"
convenient	120	"英[kənˈviːniənt]
美[kənˈviːniənt]
实用的;便利的;方便的;省事的;附近的;近便的;容易到达的"
channels	120	"英[ˈtʃænlz]
美[ˈtʃænlz]
电视台;频道;波段;途径;渠道;系统;为…引资;引导;贯注;输送资金，提供帮助;输送，传送;channel的第三人称单数和复数"
stability	120	"英[stəˈbɪləti]
美[stəˈbɪləti]
稳定;稳固"
horizon	120	"英[həˈraɪzn]
美[həˈraɪzn]
地平线;范围，眼界"
booklet	120	"英[ˈbʊklət]
美[ˈbʊklət]
小册子"
decrease	120	"英[dɪˈkriːs , ˈdiːkriːs]
美[dɪˈkriːs , ˈdiːkriːs]
减少，减小，降低;减少;降低;减少量"
qualified	120	"英[ˈkwɒlɪfaɪd]
美[ˈkwɑːlɪfaɪd]
具备…的学历;具备…的知识;符合资格;有限度的;有保留的;有条件的;取得资格;合格;使合格;使具备资格;有权，使有权;qualify的过去分词和过去式"
vary	120	"英[ˈveəri]
美[ˈveri]
相异，不同，有别;变化，改变;变更;改变"
insist	120	"英[ɪnˈsɪst]
美[ɪnˈsɪst]
坚决要求;坚持;坚持说;固执己见"
casino	119	"英[kəˈsiːnəʊ]
美[kəˈsiːnoʊ]
赌场"
boas	119	"英[ˈbəʊəz]
美[ˈboʊəz]
长围巾;同 boa constrictor;boa的复数"
height	119	"英[haɪt]
美[haɪt]
身高;高;高度"
vermont	119	"英[vəˈmɒnt]
美[vərˈmɑnt]
佛蒙特绵羊"
gilbert	119	"英[ˈgɪlbət]
美[ˈgɪlbərt]
吉伯（磁力单位等于0.796安匝）"
worm	119	"英[wɜːm]
美[wɜːrm]
蠕虫;寄生虫;肠虫;幼虫;蠕动，曲折行进;给驱肠虫"
politeness	114	"英[pə'laɪtnəs]
美[]
殷勤"
deaths	114	"英[dɛθs]
美[dɛθs]
死;死亡;生命的终止;死亡状态;永久的灭亡;毁灭;破灭;death的复数"
forecast	114	"英[ˈfɔːkɑːst]
美[ˈfɔːrkæst]
预测;预报"
prejudice	114	"英[ˈpredʒudɪs]
美[ˈpredʒudɪs]
偏见;成见;使怀有偏见;损害;有损于"
discuss	114	"英[dɪˈskʌs]
美[dɪˈskʌs]
讨论;谈论;商量;详述;论述"
graduation	114	"英[ˌɡrædʒuˈeɪʃn]
美[ˌɡrædʒuˈeɪʃn]
毕业;毕业典礼"
agrees	114	"英[əˈɡriːz]
美[əˈɡriːz]
同意;赞成;取得一致意见，一致同意;应允;答应;agree的第三人称单数"
altogether	114	"英[ˌɔːltəˈɡeðə(r)]
美[ˌɔːltəˈɡeðər]
完全，全部;总共，一共;总之;总而言之;整个;〈口〉裸体"
station	114	"英[ˈsteɪʃn]
美[ˈsteɪʃn]
火车站;公共汽车站;长途汽车站;站;所;局;派驻;使驻扎;到某处站;把…安置到"
satellites	114	"英[ˈsætəlaɪts]
美[ˈsætəˌlaɪts]
人造卫星;卫星;卫星城;卫星国;外围组织;satellite的复数"
devoted	114	"英[dɪˈvəʊtɪd]
美[dɪˈvoʊtɪd]
挚爱的;忠诚的;全心全意的;献;奉献，投入;将专用;devote的过去分词和过去式"
box	114	"英[bɒks]
美[bɑːks]
盒;箱;匣;一盒，一箱;包厢;专席;击打;把装箱"
invented	114	"英[ɪnˈventɪd]
美[ɪnˈventɪd]
发明;创造;编造;捏造;虚构;invent的过去分词和过去式"
townsfolk	114	"英[ˈtaʊnzfəʊk]
美[ˈtaʊnzˌfoʊk]
镇民;市民"
whereby	114	"英[weəˈbaɪ]
美[werˈbaɪ]
凭此;借以;由于"
piano	114	"英[piˈænəʊ , ˈpjɑːnəʊ]
美[piˈænoʊ , ˈpjɑːnoʊ]
钢琴;轻柔地;安静地;弱"
tourist	114	"英[ˈtʊərɪst]
美[ˈtʊrɪst]
旅游者;观光者;游客;巡回比赛的运动队队员"
amazing	114	"英[əˈmeɪzɪŋ]
美[əˈmeɪzɪŋ]
令人大为惊奇的;令人惊喜的;使惊奇;使惊愕;使惊诧;amaze的现在分词"
populated	114	"英[ˈpɒpjuleɪtɪd]
美[ˈpɑːpjuleɪtɪd]
居住于;生活于;构成…的人口;迁移;移居;殖民于;增添数据，输入数据;populate的过去分词和过去式"
spain	114	"英[speɪn]
美[speɪn]
西班牙"
sustainable	114	"英[səˈsteɪnəbl]
美[səˈsteɪnəbl]
不破坏生态平衡的，合理利用的;可持续的"
peers	114	"英[pɪəz]
美[pɪrz]
仔细看;端详;peer的第三人称单数"
beethoven	114	"英[ˈbeɪtˌ(h)əʊv(ə)n]
美[ˈbeɪtoʊvən]
贝多芬（Ludwig van，1770—1827，德国大作曲家）"
buried	114	"英[ˈberid]
美[ˈberid]
埋葬;安葬;丧失;把掩藏在地下;埋藏;bury的过去分词和过去式"
consist	114	"英[kənˈsɪst]
美[kənˈsɪst]
由…组成;由…构成;在于;存在于"
violence	114	"英[ˈvaɪələns]
美[ˈvaɪələns]
暴力;暴行;狂热;激情;激烈的力量"
wasteful	114	"英[ˈweɪstfl]
美[ˈweɪstfl]
浪费的;挥霍的"
passive	114	"英[ˈpæsɪv]
美[ˈpæsɪv]
消极的;被动的;被动语态的;动词被动形式;被动语态"
slaves	114	"英[sleɪvz]
美[sleɪvz]
奴隶;完全受控制的人;完全依赖的人;从动装置;苦干;辛勤地工作;slave的第三人称单数和复数"
formation	114	"英[fɔːˈmeɪʃn]
美[fɔːrˈmeɪʃn]
组成;形成;组成物;形成物;编队;队形"
africa	114	"英['æfrɪkə]
美[ˈæfrəkə]
非洲"
instruments	114	"英[ˈɪnstrʊmənts]
美[ˈɪnstrəmənts]
器械;仪器;器具;仪器，仪表;促成某事的人;手段;instrument的复数"
prompted	114	"英[ˈprɒmptɪd]
美[ˈprɑːmptɪd]
促使;导致;激起;鼓励，提示，提醒;给提词;prompt的过去分词和过去式"
simplify	114	"英[ˈsɪmplɪfaɪ]
美[ˈsɪmplɪfaɪ]
使简化;使简易"
vital	114	"英[ˈvaɪtl]
美[ˈvaɪtl]
必不可少的;对…极重要的;生命的;维持生命所必需的;生气勃勃的;充满生机的;热情洋溢的"
assistance	114	"英[əˈsɪstəns]
美[əˈsɪstəns]
帮助;援助;支持"
bosses	114	"英[ˈbɒsɪz]
美[ˈbɔːsɪz]
老板;工头;领班;总经理;领导;对发号施令;boss的第三人称单数和复数"
fulfillment	114	"英[fʊlˈfɪlmənt]
美[fʊlˈfɪlmənt]
满足感;成就感;履行;实现;完成;满足"
sorry	114	"英[ˈsɒri]
美[ˈsɑːri]
难过;惋惜;同情;歉疚;惭愧;过意不去;后悔;遗憾;不忍;很抱歉，请原谅;你说什么，请再说一遍;不对，应该是"
cell	114	"英[sel]
美[sel]
单间牢房;牢房;小房间;细胞"
guarantee	114	"英[ˌɡærənˈtiː]
美[ˌɡærənˈtiː]
保证;担保;保修单;保用证书;起保证作用的事物;保障;提供保修单;使必然发生;确保"
indifferent	114	"英[ɪnˈdɪfrənt]
美[ɪnˈdɪfrənt]
漠不关心;不感兴趣;不很好的;一般的"
someday	114	"英[ˈsʌmˌdeɪ]
美[ˈsʌmˌdeɪ]
某一天;有朝一日"
suit	114	"英[suːt]
美[suːt]
套装;西装;西服;成套服装;所有同花色的牌;对方便;满足需要;合心意;相配;合身;适合;适宜;有利于"
lists	114	"英[lɪsts]
美[lɪsts]
一览表;名单;目录;清单;倾斜;把…列表，列清单，拟订清单;列举;把…列入一览表;列入销售清单，列入价目表;list的第三人称单数和复数"
minimum	114	"英[ˈmɪnɪməm]
美[ˈmɪnɪməm]
最低的;最小的;最低限度的;最小值;最少量;最低限度;极小量"
network	114	"英[ˈnetwɜːk]
美[ˈnetwɜːrk]
网络;网状系统;关系网;人际网;相互关系的系统;将…连接成网络;联播;建立工作关系"
replacement	114	"英[rɪˈpleɪsmənt]
美[rɪˈpleɪsmənt]
替换;更换;替代品;替换物;接替者，替代者"
offspring	114	"英[ˈɒfsprɪŋ]
美[ˈɔːfsprɪŋ]
孩子;子女;后代;崽兽;幼崽;幼苗"
strategy	114	"英[ˈstrætədʒi]
美[ˈstrætədʒi]
策略;计策;行动计划;策划;规划;部署;统筹安排;战略;战略部署"
quantity	114	"英[ˈkwɒntəti]
美[ˈkwɑːntəti]
数量;数额;数目;量;大量;大批;众多;大宗"
skepticism	114	"英[ˈskeptɪsɪzəm]
美[ˈskeptɪsɪzəm]
怀疑态度;怀疑主义"
locate	114	"英[ləʊˈkeɪt]
美[ˈloʊkeɪt]
找出…的准确位置;确定…的准确地点;把…安置在;创办于"
winners	114	"英[ˈwɪnəz]
美[ˈwɪnərz]
获胜的人;优胜者;成功者;可能成功的人;制胜的一记入球;赢得比赛的一分;winner的复数"
powers	114	"英[ˈpaʊəz]
美[ˈpaʊərz]
控制力;影响力;操纵力;统治;政权;能力;机会;驱动，推动;迅猛移动，快速前进;power的第三人称单数和复数"
cooling	114	"英[ˈkuːlɪŋ]
美[ˈkuːlɪŋ]
变凉，冷却;冷静下来;镇静下来;冷淡下来;cool的现在分词"
helicopters	114	"英[ˈhɛlɪkɒptəz]
美[ˈhɛlɪˌkɑptərz]
直升机;helicopter的第三人称单数和复数"
guidance	114	"英[ˈɡaɪdns]
美[ˈɡaɪdns]
指导;引导;咨询;制导，导航"
flowing	114	"英[ˈfləʊɪŋ]
美[ˈfloʊɪŋ]
流;流动;涌流;流畅;flow的现在分词"
actively	114	"英['æktɪvli]
美['æktɪvli]
积极地;活跃地;主动地"
alphabet	114	"英[ˈælfəbet]
美[ˈælfəbet]
字母表，全部字母"
costly	114	"英[ˈkɒstli]
美[ˈkɔːstli]
花钱多的;昂贵的;价钱高的;引起困难的;造成损失的"
acting	114	"英[ˈæktɪŋ]
美[ˈæktɪŋ]
表演;演艺业;临时代理的;做事;行动;行为;举止;假装;act的现在分词"
organic	114	"英[ɔːˈɡænɪk]
美[ɔːrˈɡænɪk]
有机的;不使用化肥的;绿色的;有机物的;生物的;器官的;器质性的;官能的"
officials	114	"英[əˈfɪʃəlz]
美[əˈfɪʃəlz]
要员;官员;高级职员;official的复数"
brooks	114	"英[brʊks]
美[brʊks]
溪;小河;小川;允许;brook的第三人称单数和复数"
stems	114	"英[stemz]
美[stemz]
茎;梗，柄;脚;烟斗柄;阻止;封堵;遏止;stem的第三人称单数和复数"
ladder	114	"英[ˈlædə(r)]
美[ˈlædər]
梯子;阶梯，途径;滑丝，抽丝;出现滑丝，抽丝"
strict	114	"英[strɪkt]
美[strɪkt]
严格的;要求严格的;严厉的;恪守教规的"
correctly	114	"英[kə'rektlɪ]
美[kəˈrɛktlɪ]
正确地；得体地"
harder	114	"英[ˈhɑːdə]
美[ˈhɑrdər]
努力地;费力地;艰难地;猛力地;猛烈地;彻底认真地;坚固的;坚硬的;结实的;难做的;难懂的;难以回答的;困苦的;艰苦的;艰难的;hard的比较级"
restore	114	"英[rɪˈstɔː(r)]
美[rɪˈstɔːr]
恢复;使复原;使复位;使复职;修复;整修"
bulk	114	"英[bʌlk]
美[bʌlk]
主体;大部分;体积;大;巨大的体重;变得巨大;胀大;增大;扩展;增加;用眼力估计;毛估（重量;体积等）"
prefer	114	"英[prɪˈfɜː(r)]
美[prɪˈfɜːr]
较喜欢;喜欢…多于…"
wonders	114	"英[ˈwʌndəz]
美[ˈwʌndərz]
想知道;想弄明白;琢磨;礼貌地提问或请人做事时说;感到诧异;非常惊讶;惊讶;惊奇;惊异;惊叹;奇迹;奇观;奇事;奇妙之处;能人;奇才;有特效的东西;wonder的第三人称单数和复数"
lowest	114	"英[ˈləʊɪst]
美[ˈloʊəst]
低;向下;不高;在靠近…底部的位置;向…底部;低于通常的水平;低的;矮的;离地面近的;在底部的;近底部的;领口开得低的;low的最高级"
parties	114	"英[ˈpɑːtiz]
美[ˈpɑːrtiz]
政党;党派;聚会;宴会;联欢会;派对;群，队，组;寻欢作乐;吃喝玩乐;party的第三人称单数和复数"
crowded	114	"英[ˈkraʊdɪd]
美[ˈkraʊdɪd]
人多的;拥挤的;充满的;挤满的;挤满;塞满;使…拥挤;涌上;涌入;挤，靠近，挤在一旁;crowd的过去分词和过去式"
upset	114	"英[ʌpˈset , ˌʌpˈset , ˈʌpset]
美[ʌpˈset , ˌʌpˈset , ˈʌpset]
使烦恼;使心烦意乱;使生气;打乱;搅乱;使不适;难过;不高兴;失望;沮丧;肠胃不适;腹泻;混乱，困扰，麻烦;意外的结果;爆冷门;肠胃病"
exciting	114	"英[ɪkˈsaɪtɪŋ]
美[ɪkˈsaɪtɪŋ]
令人激动的;使人兴奋的;使激动;使兴奋;刺激;使紧张不安;激发;引发;引起;excite的现在分词"
forever	114	"英[fərˈevə(r)]
美[fərˈevər]
永远;长久地;老是，没完没了地"
cooperation	114	"英[kəʊˌɒpəˈreɪʃn]
美[koʊˌɑːpəˈreɪʃn]
合作;协作;协助;配合"
dissolved	114	"英[dɪˈzɒlvd]
美[dɪˈzɑːlvd]
溶;使溶解;解除;终止;解散;dissolve的过去分词和过去式"
organize	114	"英[ˈɔːɡənaɪz]
美[ˈɔːrɡənaɪz]
组织;筹备;安排;处理;分配;规划;管理;照料"
produces	114	"英[prəˈdjuːsɪz]
美[prəˈduːsɪz]
生产;制造;生长;出产;繁育;制作，造出;produce的第三人称单数"
happily	114	"英[ˈhæpɪli]
美[ˈhæpɪli]
快乐地;高兴地;满足地;幸运地;欣然;情愿地"
hijacked	114	"英[ˈhaɪdʒækt]
美[ˈhaɪdʒækt]
劫持;操纵;hijack的过去分词和过去式"
freely	114	"英[ˈfriːli]
美[ˈfriːli]
不受限制地;无拘无束地;自由地;无阻碍地;畅通地;自愿地;甘心情愿地"
helicopter	114	"英[ˈhelɪkɒptə(r)]
美[ˈhelɪkɑːptər]
直升机;用直升飞机载送乘直升飞机"
terrible	114	"英[ˈterəbl]
美[ˈterəbl]
非常讨厌的;令人极不快的;可怕的;危害极大的;造成极大伤害的;非常严重的;不痛快;有病"
exploitation	114	"英[ˌeksplɔɪˈteɪʃn]
美[ˌeksplɔɪˈteɪʃn]
剥削;榨取;利用;开发;开采"
forgot	114	"英[fəˈɡɒt]
美[fərˈɡɑːt]
忘记;遗忘;忘记做;不再想;不再把…放在心上;forget的过去式"
equivalent	114	"英[ɪˈkwɪvələnt]
美[ɪˈkwɪvələnt]
相等的，相同的;相等的东西;等量;对应词"
daughter	114	"英[ˈdɔːtə(r)]
美[ˈdɔːtər]
女儿;妇女"
provisions	114	"英[prəˈvɪʒnz]
美[prəˈvɪʒnz]
提供;供给;给养;供应品;准备;饮食供应;粮食;provision的复数"
arctic	114	"英[ˈɑːktɪk]
美[ˈɑːrktɪk]
北极；北极圈;御寒防水套鞋;北极的;严寒的，极冷的"
mention	114	"英[ˈmenʃn]
美[ˈmenʃn]
提到;写到;说到;提及;说起;写上一笔"
rooted	114	"英[ˈruːtɪd]
美[ˈruːtɪd]
根源在于;由…产生;固定在某地的;稳固的;根深蒂固的;疲惫不堪的;筋疲力尽的;生根;翻寻;性交;root的过去分词和过去式"
associations	114	"英[əˌsəʊsɪˈeɪʃ(ə)nz]
美[əˌsoʊsiˈeɪʃənz]
协会;社团;联盟;联合;合伙;关联;交往;联想;联系;association的复数"
recipients	114	"英[rɪˈsɪpɪənts]
美[rɪˈsɪpiənts]
受方;接受者;recipient的复数"
ran	114	"英[ræn]
美[ræn]
跑;奔跑;跑步;做跑步运动;run的过去式"
preserved	114	"英[prɪˈzɜːvd]
美[prɪˈzɜːrvd]
保护;维护;保留;维持…的原状;保存;保养;贮存;保鲜;preserve的过去分词和过去式"
august	114	"英[ɔːˈɡʌst]
美[ɔːˈɡʌst]
威严的;庄严的"
running	114	"英[ˈrʌnɪŋ]
美[ˈrʌnɪŋ]
跑;跑步;管理;操纵;操作;走私;偷运;(置于数字和year、day或time等名词后，表示同样的事一再重复)连续;活的，流淌的，流动的;持久的;连续不断的;奔跑;做跑步运动;run的现在分词"
drink	114	"英[drɪŋk]
美[drɪŋk]
饮料;一杯，一份，一口;酒;酒精饮料;酒宴;酒会;喝;饮;喝酒;酗酒"
protecting	114	"英[prəˈtektɪŋ]
美[prəˈtektɪŋ]
保护;防护;实行贸易保护;protect的现在分词"
smiling	114	"英[ˈsmaɪlɪŋ]
美[ˈsmaɪlɪŋ]
微笑;笑;微笑着说;微笑地表示;现出;smile的现在分词"
collective	114	"英[kəˈlektɪv]
美[kəˈlektɪv]
集体的;共有的;共同的;全体成员的;总体的;企业集团;合作农场;集体企业"
fat	114	"英[fæt]
美[fæt]
肥的;肥胖的;厚的;宽大的;大量的;值钱的;脂肪;肥肉;动植物油;养肥;在…中加入脂肪长肥"
rays	114	"英[ˈreɪz]
美[ˈreɪz]
光线;射线;一点，少量;魟，鳐;ray的第三人称单数和复数"
rigid	114	"英[ˈrɪdʒɪd]
美[ˈrɪdʒɪd]
死板的;僵硬的;固执的;僵化的;一成不变的;坚硬的;不弯曲的;僵直的"
hunted	114	"英[ˈhʌntɪd]
美[ˈhʌntɪd]
惴惴不安的;惊恐万分的;打猎;猎取;猎杀;搜寻;搜索;追踪;追捕;hunt的过去分词和过去式"
complain	114	"英[kəmˈpleɪn]
美[kəmˈpleɪn]
抱怨;埋怨;发牢骚"
hotel	114	"英[həʊˈtel]
美[hoʊˈtel]
旅馆;旅社;酒吧;酒馆;餐馆;使…在饭店下榻进行旅馆式办公"
garden	114	"英[ˈɡɑːdn]
美[ˈɡɑːrdn]
园圃，花园，果园，菜园;庭园;园子;公园;做园艺工作;种植花木"
hotels	114	"英[həʊˈtɛlz]
美[hoʊˈtɛlz]
旅馆;旅社;酒吧;酒馆;餐馆;hotel的第三人称单数和复数"
schedule	114	"英[ˈʃedjuːl]
美[ˈskedʒuːl]
工作计划;日程安排;节目表;一览表，明细表，清单;安排;为…安排时间;预定;列入，收进"
protections	114	"英[prəˈtɛkʃənz]
美[prəˈtɛkʃənz]
保护;防卫;保护物;护身符;保险;protection的复数"
samples	114	"英[ˈsɑːmplz]
美[ˈsæmplz]
样本，样品;取样，样本，样;样品，货样;尝;品尝;尝试;体验;抽样检验;取样;采样;节录，选录;sample的第三人称单数和复数"
